id,condition,grade
8685500020,Minor Deferred,7
1338800425,Limited Deferred,11
282500010,Minor Deferred,9
798000630,Minor Deferred,7
5583200345,Limited Deferred,6
1036100130,Minor Deferred,8
795002375,Minor Deferred,6
1245000461,Minor Deferred,9
6802200280,Minor Deferred,7
9521100795,No Deferred,7
4039800080,Minor Deferred,10
6146600595,Minor Deferred,7
6380500151,Minor Deferred,7
8643000185,Minor Deferred,7
7212650950,Minor Deferred,8
357000005,Limited Deferred,7
5648600010,Minor Deferred,7
2818600010,Minor Deferred,9
9842300095,Minor Deferred,7
3977630130,No Deferred,6
5160300020,Minor Deferred,8
3754700050,Minor Deferred,7
629860010,Minor Deferred,10
446000010,Limited Deferred,7
8562000010,Minor Deferred,7
646910480,Minor Deferred,7
868000415,Minor Deferred,8
1826049430,Limited Deferred,7
2769600190,Minor Deferred,8
3630070280,Minor Deferred,8
8944460190,Minor Deferred,9
3630180470,Minor Deferred,9
6099400293,Minor Deferred,7
6791000280,Limited Deferred,7
7796450190,Minor Deferred,8
2294900010,Limited Deferred,8
1186000095,No Deferred,8
2770601763,Minor Deferred,8
3392100050,Minor Deferred,6
2878600655,No Deferred,8
3299200080,No Deferred,8
2564900020,Minor Deferred,8
2111010080,Minor Deferred,7
6669080020,Minor Deferred,7
8682300010,Minor Deferred,9
1974200020,Minor Deferred,8
3211000190,No Deferred,7
6354000050,Limited Deferred,9
625049153,Limited Deferred,8
5561000190,Limited Deferred,9
4449800595,Limited Deferred,7
1115750190,Minor Deferred,10
8644300170,Limited Deferred,8
9523102660,Minor Deferred,7
1630700380,Minor Deferred,12
7588700007,Limited Deferred,7
3501600235,Minor Deferred,6
9545230280,Minor Deferred,8
7905200130,Limited Deferred,5
2742100250,Minor Deferred,8
5104540500,Minor Deferred,10
638100073,Minor Deferred,7
3022039071,Limited Deferred,7
3426079024,Minor Deferred,6
2767604254,Minor Deferred,8
1138010170,Minor Deferred,7
9407100500,Limited Deferred,6
191100250,Minor Deferred,8
1557000190,Limited Deferred,7
8732020670,Limited Deferred,8
5029450290,No Deferred,7
8035600290,Minor Deferred,8
6450301835,Minor Deferred,7
6388930420,Limited Deferred,8
2296700470,Minor Deferred,7
1473120190,Minor Deferred,9
11200290,Minor Deferred,8
5530000050,Limited Deferred,7
7853220670,Minor Deferred,8
3124089049,Minor Deferred,7
868000305,Minor Deferred,7
1311200380,Minor Deferred,7
9197100101,Limited Deferred,6
6646200280,Minor Deferred,9
7116500920,Minor Deferred,7
1068000255,No Deferred,10
1240700170,Minor Deferred,10
4031000250,Minor Deferred,7
7625703260,Minor Deferred,7
8651580660,Minor Deferred,9
6117500980,Limited Deferred,8
9547205380,Minor Deferred,7
414100280,Limited Deferred,6
321059091,Limited Deferred,7
7772000010,Minor Deferred,8
7200179,Minor Deferred,6
8029500380,Minor Deferred,8
825059178,Minor Deferred,12
6021502750,Minor Deferred,7
9268200380,Minor Deferred,7
2008000420,Limited Deferred,7
8914100170,Minor Deferred,10
6654700250,Minor Deferred,8
6139800430,Minor Deferred,8
9477201470,Minor Deferred,7
3025300095,Minor Deferred,11
3211290050,Minor Deferred,7
7511200190,Limited Deferred,8
5739601300,Minor Deferred,7
3278602660,Minor Deferred,8
8078410250,Minor Deferred,8
2798000020,Minor Deferred,10
2739200050,Limited Deferred,7
9278200095,No Deferred,6
3222079120,Minor Deferred,6
4401200010,Minor Deferred,10
2473250280,Minor Deferred,7
4441300170,Minor Deferred,11
723049530,Minor Deferred,6
6752510010,Minor Deferred,9
955000430,Minor Deferred,9
8663100050,No Deferred,7
226109056,Minor Deferred,6
2558600130,Minor Deferred,7
8823900290,Minor Deferred,11
8691400080,Minor Deferred,9
621069102,Minor Deferred,7
5456000280,Limited Deferred,7
2891400380,Limited Deferred,7
2297400020,Minor Deferred,7
7215721350,Minor Deferred,8
5490210670,Limited Deferred,7
6431500122,No Deferred,7
3376600170,Minor Deferred,8
8861000235,Minor Deferred,7
2881700231,Minor Deferred,7
534000080,Minor Deferred,6
6371000020,Minor Deferred,8
7212651440,Minor Deferred,8
7575500080,Limited Deferred,6
7197800020,Minor Deferred,8
5592900285,Limited Deferred,8
525069127,Minor Deferred,11
2460900010,Minor Deferred,7
1566100595,Minor Deferred,6
8682291680,Minor Deferred,8
7841300285,Minor Deferred,7
6071700020,Limited Deferred,8
4315700275,Minor Deferred,8
2330000130,No Deferred,8
1246700103,Limited Deferred,8
7504200250,Minor Deferred,8
3797310010,Minor Deferred,7
4058000010,Minor Deferred,7
3888100022,Minor Deferred,8
1934800022,Minor Deferred,7
3501100280,Minor Deferred,7
2725069108,Limited Deferred,9
126039413,Minor Deferred,8
461001435,Minor Deferred,8
6403500290,Minor Deferred,8
2826049108,Minor Deferred,6
1823069102,Minor Deferred,8
4233400280,Minor Deferred,7
1088800470,Minor Deferred,9
2025701060,Minor Deferred,7
7922900250,Minor Deferred,7
6372000280,Minor Deferred,8
1424130050,Minor Deferred,11
7942601435,Minor Deferred,9
3959401284,Limited Deferred,8
1370802335,No Deferred,8
4058801680,Minor Deferred,7
3501100050,Severe Deferred,6
1231000895,Minor Deferred,10
7129300500,Minor Deferred,7
6752600050,Minor Deferred,7
3303990380,Minor Deferred,11
2579500006,Limited Deferred,7
3365900462,Minor Deferred,6
2695600130,Minor Deferred,7
3438501700,Minor Deferred,6
3876311350,Limited Deferred,7
4046710050,Limited Deferred,7
1725059259,Minor Deferred,7
7518503220,Minor Deferred,8
3445000005,Limited Deferred,6
3530420020,Limited Deferred,8
6893300290,Minor Deferred,8
7856560480,Limited Deferred,8
8121100415,Limited Deferred,8
3754501060,Minor Deferred,9
3278602040,Minor Deferred,8
1592000050,Minor Deferred,9
1324079007,Minor Deferred,7
7140600225,Limited Deferred,6
200500680,Minor Deferred,9
421079142,Minor Deferred,8
9346700280,Limited Deferred,9
293800680,Minor Deferred,11
339600190,No Deferred,7
1787600190,Minor Deferred,7
2026079016,Minor Deferred,8
8673400086,Minor Deferred,8
2760200050,Minor Deferred,7
3205000050,Limited Deferred,7
2201500680,No Deferred,7
4022902555,Minor Deferred,9
3410600080,Minor Deferred,10
7385300020,Limited Deferred,8
3876312570,Minor Deferred,7
5016002275,Limited Deferred,8
3213200250,Minor Deferred,7
6448000010,Limited Deferred,9
1330900050,Minor Deferred,8
2810600022,Minor Deferred,7
1761600050,Limited Deferred,7
4233400480,Minor Deferred,7
4222310680,No Deferred,7
5630500005,Minor Deferred,7
9523102040,Minor Deferred,7
2626119028,Limited Deferred,6
5015001680,Severe Deferred,7
7202360430,Minor Deferred,9
3880900170,Minor Deferred,10
926069142,Limited Deferred,9
2790410250,Limited Deferred,9
6681500080,Limited Deferred,7
9274201809,Minor Deferred,8
418000415,No Deferred,6
8078460050,Limited Deferred,8
7151700585,No Deferred,9
2722059292,Limited Deferred,5
2223059099,Limited Deferred,7
1703050500,Minor Deferred,9
6386600130,Limited Deferred,7
9194102188,Minor Deferred,8
2464400285,Minor Deferred,7
6450301310,Limited Deferred,6
7427800080,Minor Deferred,8
40000669,Minor Deferred,9
5538300225,Minor Deferred,7
4239400840,Limited Deferred,6
8035650500,Minor Deferred,8
3888100029,No Deferred,7
4364700585,Limited Deferred,7
9839300285,Limited Deferred,7
6141100380,Minor Deferred,7
5652601330,Minor Deferred,7
3025059093,Minor Deferred,12
5466700290,Limited Deferred,7
5437800020,Limited Deferred,7
7784400185,Minor Deferred,8
5561301150,Limited Deferred,8
1523550480,Minor Deferred,8
8083400066,Minor Deferred,8
3797710020,Minor Deferred,7
3205200480,No Deferred,7
869700050,Minor Deferred,8
2877101310,Limited Deferred,6
7202330280,Minor Deferred,7
6146600420,Limited Deferred,5
8563030500,Limited Deferred,8
3624039150,Minor Deferred,6
7853210050,Minor Deferred,7
3293700480,Limited Deferred,7
3210700170,Limited Deferred,8
8161020050,Minor Deferred,8
8731983340,Minor Deferred,9
7871500280,Limited Deferred,9
3276200280,Limited Deferred,7
826069180,Minor Deferred,8
3955800080,Minor Deferred,7
1657310170,Minor Deferred,8
2597690050,Limited Deferred,8
720079001,Limited Deferred,8
3975400185,Limited Deferred,7
3342101795,Limited Deferred,7
9297301190,Minor Deferred,7
7424100050,Minor Deferred,7
7199340480,Limited Deferred,7
2525049259,Minor Deferred,10
8835700250,Minor Deferred,10
6150700005,Minor Deferred,8
6819100080,Minor Deferred,7
3904902630,Limited Deferred,9
5152200020,Minor Deferred,8
3300701440,Limited Deferred,6
1152700020,Minor Deferred,9
8944300010,No Deferred,7
8680300010,Minor Deferred,7
8731950080,Limited Deferred,8
5608000080,Minor Deferred,10
2225039130,Minor Deferred,10
7504180130,Minor Deferred,7
3956100190,Minor Deferred,9
2346200050,Minor Deferred,9
40000471,Minor Deferred,8
9346950050,Limited Deferred,8
9477201150,Minor Deferred,7
8078430130,Minor Deferred,8
6404600006,Limited Deferred,7
6415100122,Limited Deferred,7
5505700020,Limited Deferred,6
1117300050,Minor Deferred,8
8651710430,Limited Deferred,7
9292000380,No Deferred,8
2525059127,Limited Deferred,6
1788300010,Minor Deferred,6
1150700130,Minor Deferred,7
3354400545,Minor Deferred,7
2742100009,Minor Deferred,7
2475900170,Minor Deferred,6
9189700255,Limited Deferred,6
2769600480,Minor Deferred,6
2260800170,Limited Deferred,8
1118500010,Minor Deferred,10
5636010280,Limited Deferred,7
2326059099,Minor Deferred,9
4423100095,Minor Deferred,7
8142000080,Minor Deferred,7
3222059007,Significant Deferred,7
6648000050,Minor Deferred,7
3574900170,Minor Deferred,8
2008000130,No Deferred,8
291300010,Minor Deferred,7
9412200280,Limited Deferred,7
9315000010,Minor Deferred,7
7889600080,No Deferred,5
8663310010,Minor Deferred,7
930000305,Limited Deferred,7
7606200275,Minor Deferred,6
203900380,Minor Deferred,7
880000005,Minor Deferred,7
9406570290,Minor Deferred,8
5561000920,Minor Deferred,9
4037000470,Limited Deferred,7
8651511060,Minor Deferred,8
9413600010,Limited Deferred,7
9358001732,Minor Deferred,8
8820900029,Limited Deferred,8
6802200670,Minor Deferred,7
7852190630,Minor Deferred,8
2815600235,Limited Deferred,7
3013300660,Minor Deferred,10
8091600080,No Deferred,6
8651402750,No Deferred,6
2215500080,No Deferred,7
225069016,Minor Deferred,7
766900250,Limited Deferred,7
2922703260,Minor Deferred,7
8011100095,Minor Deferred,8
2206700280,Limited Deferred,7
7985000010,Minor Deferred,8
1504800050,Minor Deferred,9
5351200280,Minor Deferred,9
7229900005,Limited Deferred,7
3126049217,Minor Deferred,7
7446500010,Minor Deferred,8
2721600010,Limited Deferred,8
3392900080,No Deferred,7
1524059027,Minor Deferred,6
9414500480,Limited Deferred,7
8576400050,Limited Deferred,8
5252000170,Limited Deferred,7
2676500080,Minor Deferred,8
3585900080,Limited Deferred,9
5126900321,Minor Deferred,7
8563500020,Limited Deferred,8
6624030050,Minor Deferred,8
4343800080,Minor Deferred,6
1873100050,Minor Deferred,8
3210700380,Limited Deferred,8
4099500605,Minor Deferred,8
4217401365,Limited Deferred,10
923000095,Limited Deferred,8
1828000050,Limited Deferred,7
9126100346,Minor Deferred,8
2919201365,No Deferred,8
9297300500,Minor Deferred,7
6073200010,Minor Deferred,8
8807810660,Limited Deferred,6
2112700185,Minor Deferred,8
1789800020,Limited Deferred,8
3275300050,Limited Deferred,8
3279000420,Significant Deferred,7
952001660,Minor Deferred,7
4023500362,Minor Deferred,8
9510910050,Minor Deferred,9
1137400050,Minor Deferred,7
8864000425,No Deferred,7
5518800010,No Deferred,7
3204800430,Limited Deferred,7
5152960080,Limited Deferred,8
7696500280,Limited Deferred,7
8643000190,Minor Deferred,7
7625701045,Minor Deferred,7
7202360670,Minor Deferred,9
4305700086,Minor Deferred,7
731500170,Minor Deferred,9
5096300130,Minor Deferred,8
1441600020,Minor Deferred,10
6163900073,Minor Deferred,7
5581400080,Minor Deferred,10
8100000080,Minor Deferred,7
5379806590,Minor Deferred,7
9286100250,Minor Deferred,8
4337600005,No Deferred,6
3645100280,Limited Deferred,7
6170900190,Minor Deferred,7
8581400345,Minor Deferred,7
4345300050,Minor Deferred,7
6143000020,Limited Deferred,8
111000190,Minor Deferred,6
5306100255,Minor Deferred,7
1370803180,Minor Deferred,10
5249803745,Minor Deferred,6
2787250080,Minor Deferred,8
8656300345,Minor Deferred,7
582000185,Limited Deferred,7
191100235,No Deferred,8
6662410250,Limited Deferred,7
1053000010,Limited Deferred,7
2473100635,Minor Deferred,7
7960100050,Minor Deferred,7
1177000130,No Deferred,8
8732160250,Limited Deferred,7
3905100630,Limited Deferred,8
5469501410,Limited Deferred,9
4107100190,Minor Deferred,9
5215200050,Limited Deferred,9
4027700006,Minor Deferred,9
421000500,No Deferred,5
305010190,Minor Deferred,9
751000190,Limited Deferred,6
1446400715,Minor Deferred,6
4027701284,Minor Deferred,7
6072000380,Limited Deferred,8
7212651100,Minor Deferred,9
6977000080,Minor Deferred,9
8651440780,Limited Deferred,7
3298701025,Limited Deferred,6
475000605,Minor Deferred,8
1023059430,Minor Deferred,8
3760000020,Minor Deferred,7
3905090080,Minor Deferred,9
339600290,Minor Deferred,7
9542400010,No Deferred,9
1498303895,Limited Deferred,9
739820050,Limited Deferred,7
9238450430,Minor Deferred,7
3336000050,Limited Deferred,7
5269200050,Minor Deferred,5
1982200430,Limited Deferred,7
3763300005,Limited Deferred,7
1336800185,No Deferred,9
1561910190,Minor Deferred,9
5415350480,Limited Deferred,9
1126059108,Minor Deferred,10
3818700185,Limited Deferred,7
7883601155,Limited Deferred,7
7559600430,Minor Deferred,8
3449820380,Minor Deferred,9
1523069022,Limited Deferred,6
7569450480,Minor Deferred,8
7202340190,Minor Deferred,7
8651710190,Minor Deferred,7
5450900010,Limited Deferred,10
2201500980,Limited Deferred,7
2624079028,Minor Deferred,9
3095000185,No Deferred,7
4476400275,Limited Deferred,7
8018600980,No Deferred,6
7173700591,No Deferred,7
2568800290,Minor Deferred,7
5111400086,No Deferred,6
1079350020,Minor Deferred,7
88000591,Minor Deferred,6
2524049108,Limited Deferred,10
1552800280,Minor Deferred,8
2423020010,Limited Deferred,7
629410130,Minor Deferred,9
4139440480,Minor Deferred,10
7016300050,Minor Deferred,7
3425059099,Limited Deferred,8
9541600280,Limited Deferred,8
3025300225,Limited Deferred,9
7214770020,Minor Deferred,9
7227801630,Minor Deferred,5
7284900098,Minor Deferred,9
7696630080,Limited Deferred,7
3235390010,Minor Deferred,8
2966800010,Limited Deferred,7
6600410290,Limited Deferred,7
6300500479,Minor Deferred,8
1450900020,Minor Deferred,7
1284000010,Limited Deferred,6
3626039028,Limited Deferred,6
7856560380,Limited Deferred,8
2770604346,Minor Deferred,8
9202650130,Minor Deferred,8
8700100010,Minor Deferred,7
4045750010,Limited Deferred,8
5706201470,Limited Deferred,7
8835210130,Minor Deferred,7
8731990440,Limited Deferred,8
5540000050,Limited Deferred,7
2470200020,Limited Deferred,10
9500900430,No Deferred,6
3024089049,Significant Deferred,6
6600410170,Limited Deferred,6
7796000095,No Deferred,9
1338600225,No Deferred,10
316000190,Limited Deferred,6
9276200190,Limited Deferred,8
1447600285,Limited Deferred,6
5307100280,No Deferred,7
1338800280,Limited Deferred,9
3211200420,Limited Deferred,7
2770604082,Minor Deferred,9
7334600280,Minor Deferred,6
5406500440,Minor Deferred,8
1235100328,Minor Deferred,10
4141010050,Minor Deferred,11
9510310280,Minor Deferred,9
725069102,Minor Deferred,8
8562901350,Minor Deferred,8
1442700430,Minor Deferred,9
6806300980,Minor Deferred,10
8562740290,Minor Deferred,9
7454001405,Minor Deferred,6
952007141,Minor Deferred,8
1545806720,No Deferred,7
5561300980,Limited Deferred,8
9348700480,Minor Deferred,10
1868900285,Limited Deferred,6
8651720470,Limited Deferred,7
3904950190,Minor Deferred,8
5300200050,Minor Deferred,7
7334501300,Limited Deferred,7
8078350280,Minor Deferred,8
4068300280,Minor Deferred,7
2625079030,Minor Deferred,10
1024069063,No Deferred,7
3624039102,Limited Deferred,7
8025700460,Minor Deferred,7
8956000460,Minor Deferred,9
2329800630,Minor Deferred,7
2491200050,Limited Deferred,7
6181700250,No Deferred,6
2460500020,Minor Deferred,7
7893801760,Limited Deferred,7
5259800440,Minor Deferred,7
7338402850,Minor Deferred,7
1423910130,Limited Deferred,7
2769602135,Minor Deferred,7
4365200425,Limited Deferred,6
2473380920,Minor Deferred,7
2787700630,No Deferred,7
6917700305,Minor Deferred,6
7215720420,Minor Deferred,9
2856100250,Minor Deferred,8
9421500130,Limited Deferred,8
1250201640,Limited Deferred,8
5316100920,Minor Deferred,11
6813600605,Minor Deferred,9
1974300020,Minor Deferred,8
3630020380,Minor Deferred,8
1771000290,Minor Deferred,8
5126310470,Minor Deferred,8
1870400605,Minor Deferred,7
4047200825,Minor Deferred,6
7304300430,No Deferred,6
8079010190,Minor Deferred,8
1453600182,Minor Deferred,6
9828700235,No Deferred,7
3448002285,No Deferred,7
2513500010,Limited Deferred,7
9284801100,Significant Deferred,7
8901000491,Limited Deferred,6
452002135,Minor Deferred,9
6610000591,Minor Deferred,9
7518501025,Minor Deferred,7
6072400470,Minor Deferred,8
1865800250,Minor Deferred,7
6072650250,Limited Deferred,8
8807900233,Minor Deferred,8
3585901025,No Deferred,10
9238440020,Minor Deferred,7
9325800005,Minor Deferred,6
7520000020,Minor Deferred,6
3904920380,Limited Deferred,8
3630080430,Minor Deferred,7
8682262230,Minor Deferred,8
3326079016,Significant Deferred,5
7214800430,Minor Deferred,7
6430000275,Minor Deferred,7
1924079090,Minor Deferred,8
1509500380,Minor Deferred,9
9809000010,Limited Deferred,9
8722101100,Limited Deferred,8
8651410670,No Deferred,6
3629830250,Minor Deferred,8
868001435,Limited Deferred,9
4168100020,Limited Deferred,7
814000020,Minor Deferred,6
7852010950,Minor Deferred,8
2395710010,Minor Deferred,8
3630000130,Minor Deferred,8
2105200010,Limited Deferred,7
2856100381,Minor Deferred,6
5608030020,Minor Deferred,9
3404700080,Limited Deferred,6
1890000275,Limited Deferred,8
7852000010,Minor Deferred,7
5230300280,Minor Deferred,7
4232902335,Minor Deferred,10
4232900250,Minor Deferred,7
1312930250,Minor Deferred,7
6446200305,Limited Deferred,8
7852020670,Minor Deferred,8
4475000170,Minor Deferred,8
7202360170,Minor Deferred,9
6146600185,No Deferred,6
2825079001,Minor Deferred,7
3905040780,Limited Deferred,8
2488200168,Minor Deferred,8
3336000170,Limited Deferred,7
8835700010,Minor Deferred,10
303800020,Minor Deferred,9
3971700670,Minor Deferred,7
2481610050,Limited Deferred,10
4154304505,Limited Deferred,7
7202330170,Minor Deferred,7
9430100020,Minor Deferred,8
2436700280,No Deferred,8
7525211410,Minor Deferred,8
3760500514,Minor Deferred,9
4067600255,Minor Deferred,5
7853302130,Minor Deferred,7
811000050,Minor Deferred,9
8691330130,Minor Deferred,10
6623400050,Minor Deferred,6
9542801410,Significant Deferred,8
7202330190,Minor Deferred,7
3303950660,Minor Deferred,8
4140930010,Minor Deferred,9
2724069169,Limited Deferred,7
7979900430,Minor Deferred,8
1338300010,Minor Deferred,8
5238800020,Limited Deferred,7
4154305575,Minor Deferred,9
6821102385,Limited Deferred,7
6600410480,Minor Deferred,6
4146800050,Minor Deferred,7
3793500050,Minor Deferred,7
641900050,Minor Deferred,7
2402100715,Minor Deferred,8
1453602313,Minor Deferred,7
1890000225,Minor Deferred,8
7525900050,Minor Deferred,6
6413600290,Minor Deferred,7
952006728,Minor Deferred,7
1088801350,Minor Deferred,9
3575302759,Limited Deferred,7
3508100161,Minor Deferred,7
8651410190,No Deferred,6
1823099028,Minor Deferred,7
745000005,Significant Deferred,4
9414700020,Minor Deferred,8
2331300415,Minor Deferred,9
6815100380,Minor Deferred,7
7575610250,Minor Deferred,8
5153900080,Minor Deferred,7
7525410190,Minor Deferred,8
6819100020,Minor Deferred,11
1868902745,Limited Deferred,8
3783100080,Minor Deferred,7
3327750020,Minor Deferred,7
1112700010,Minor Deferred,7
9269260420,Minor Deferred,7
9286730020,Minor Deferred,10
8673400190,Minor Deferred,8
1951600250,Minor Deferred,7
3296900280,Minor Deferred,8
5459000305,No Deferred,8
4122900020,Minor Deferred,9
5212000020,No Deferred,7
1825079005,Minor Deferred,9
6450303235,Minor Deferred,7
7227501190,No Deferred,6
7853300020,Minor Deferred,7
2922703235,Significant Deferred,6
6138000095,Minor Deferred,7
2356800020,No Deferred,6
5379805495,Minor Deferred,6
3861440010,Limited Deferred,7
2505500009,Minor Deferred,7
3388000080,Minor Deferred,7
480000170,Minor Deferred,7
2597650660,Minor Deferred,9
7304300470,No Deferred,7
7334600170,Minor Deferred,7
7222000244,Minor Deferred,8
9558020840,Minor Deferred,8
5592900020,Limited Deferred,8
8732190380,Minor Deferred,7
2249800080,Minor Deferred,9
2062600020,Minor Deferred,7
7660100309,Minor Deferred,8
6093900280,Minor Deferred,7
4154303125,Limited Deferred,8
2695600005,Minor Deferred,7
3826500020,Minor Deferred,8
9238440130,Limited Deferred,7
3630030010,Minor Deferred,8
1592000130,Minor Deferred,9
2487200279,Minor Deferred,8
1959703070,Minor Deferred,7
4038700680,Minor Deferred,8
9390700095,Minor Deferred,7
6392003810,Limited Deferred,7
7806210250,Limited Deferred,7
2919200440,Minor Deferred,7
6751500185,Limited Deferred,7
5137300130,Limited Deferred,9
2744000010,Minor Deferred,7
4279600010,Minor Deferred,8
2540830020,Minor Deferred,7
7214800190,Minor Deferred,8
9169100185,Minor Deferred,8
859000022,Minor Deferred,8
1180005050,Minor Deferred,7
3625700010,Minor Deferred,10
7335400020,No Deferred,5
8902000050,Minor Deferred,7
1972200698,Minor Deferred,8
415100010,No Deferred,7
5500200010,Minor Deferred,8
1842390130,Limited Deferred,8
6362900007,Minor Deferred,7
5466380050,Minor Deferred,8
7417700185,Minor Deferred,6
4127000050,Minor Deferred,7
8084900170,Limited Deferred,9
2205700470,Minor Deferred,7
3629200020,Limited Deferred,9
6070800050,Minor Deferred,9
6329000185,Minor Deferred,8
8815400020,No Deferred,7
1742800430,Minor Deferred,8
5006000170,Limited Deferred,6
7202310010,Minor Deferred,7
323089005,Limited Deferred,5
1525079056,Minor Deferred,7
4140900050,Minor Deferred,8
7387500235,Minor Deferred,7
3726800010,Minor Deferred,6
2621760290,Limited Deferred,7
6046401300,Minor Deferred,7
3326069026,Minor Deferred,8
6608500290,Minor Deferred,7
1862700290,Minor Deferred,8
4331000190,Minor Deferred,7
5101400994,Minor Deferred,6
1615900020,Limited Deferred,7
2804600005,Limited Deferred,8
7431500280,Limited Deferred,8
6303401365,Minor Deferred,7
2817850290,Minor Deferred,7
3205100080,No Deferred,7
2464400280,Minor Deferred,8
7889601300,Minor Deferred,6
8151600101,Minor Deferred,5
3764650010,Minor Deferred,8
3521069150,Limited Deferred,9
4345000440,Minor Deferred,7
1822059073,Minor Deferred,7
2600130190,Minor Deferred,9
7985100190,Minor Deferred,8
305010050,Minor Deferred,9
3761100257,Minor Deferred,10
952003340,Minor Deferred,6
3347401315,Limited Deferred,7
513000585,Limited Deferred,8
1049010050,No Deferred,7
1370802455,Limited Deferred,9
4206901435,Limited Deferred,7
1467400095,No Deferred,7
2592210290,Limited Deferred,9
3034200275,Limited Deferred,7
7221400285,Minor Deferred,6
7518502210,Limited Deferred,7
1646501845,No Deferred,7
8081020380,Minor Deferred,10
2158900095,Minor Deferred,8
4031000460,Limited Deferred,7
3881900605,Minor Deferred,6
5700002285,Limited Deferred,7
6392002635,Limited Deferred,7
6822100305,Limited Deferred,8
1871400585,No Deferred,6
7300410010,Minor Deferred,9
925069134,Minor Deferred,7
2114700460,Limited Deferred,6
3326059238,Minor Deferred,8
3750606890,Minor Deferred,7
9117100130,Limited Deferred,7
5469502660,Limited Deferred,8
3356402232,Minor Deferred,6
8030500010,Minor Deferred,8
2425700022,Significant Deferred,7
3956100050,Minor Deferred,9
5292200010,Minor Deferred,7
4178310080,Limited Deferred,8
1180002745,Minor Deferred,7
4047200655,Limited Deferred,6
9477000080,Minor Deferred,7
3905100840,Limited Deferred,8
7885800290,Minor Deferred,8
9475710170,Minor Deferred,7
6885900415,No Deferred,7
5285200020,Limited Deferred,7
4039400430,Limited Deferred,7
2481610170,Limited Deferred,10
1795910420,Minor Deferred,8
7135521680,Minor Deferred,9
2011000020,Limited Deferred,7
1196002395,Minor Deferred,8
3876590420,Minor Deferred,9
4358700164,Minor Deferred,7
7631800015,Minor Deferred,11
3260810150,Minor Deferred,8
7015201015,Limited Deferred,9
9348700450,Minor Deferred,10
3151600035,Minor Deferred,6
2254502070,Minor Deferred,7
8127700210,No Deferred,7
2926049237,Minor Deferred,7
7785000230,Limited Deferred,8
2025701390,Limited Deferred,7
1561900330,Minor Deferred,9
1370800940,Minor Deferred,9
8691300900,Minor Deferred,10
3751606514,Limited Deferred,9
5104510490,Minor Deferred,7
3432500210,Minor Deferred,6
2771604791,Minor Deferred,7
2537500040,Minor Deferred,10
1222069089,No Deferred,5
3332500100,Minor Deferred,7
7625702616,Minor Deferred,7
2561330040,Minor Deferred,7
1423049019,Minor Deferred,5
9277200065,Minor Deferred,8
1920079039,Limited Deferred,6
7515000035,Limited Deferred,6
5315101728,Minor Deferred,7
326069164,Minor Deferred,9
2695600410,Minor Deferred,8
9348700610,Minor Deferred,9
7308900100,Minor Deferred,7
1453601502,Minor Deferred,7
4077800593,Minor Deferred,7
9268200641,Minor Deferred,6
6705850300,Minor Deferred,10
3720800115,Minor Deferred,9
8079040330,Minor Deferred,8
1824079052,Limited Deferred,10
1923300315,No Deferred,7
3336001316,Minor Deferred,6
9382200025,Minor Deferred,6
7237500650,Minor Deferred,11
3100500065,Minor Deferred,9
795000620,Significant Deferred,5
8651430220,No Deferred,6
7954300740,Minor Deferred,9
4046601460,Minor Deferred,8
6933600456,Minor Deferred,9
9357000650,Minor Deferred,7
7347600490,Minor Deferred,6
5095400760,Minor Deferred,7
1245003660,Minor Deferred,8
3275300040,Limited Deferred,7
2407000405,Minor Deferred,6
6664900330,Minor Deferred,7
4036800900,Limited Deferred,7
8648220150,Minor Deferred,7
3876313170,Limited Deferred,7
2738600220,Minor Deferred,8
1593000690,Minor Deferred,5
5101406536,Limited Deferred,7
2267000485,No Deferred,7
822059059,Limited Deferred,5
2310110230,Minor Deferred,8
7974200777,Limited Deferred,7
2025059201,Minor Deferred,7
1074100110,No Deferred,7
8000200090,Minor Deferred,7
1247100035,Limited Deferred,10
7010700210,Minor Deferred,9
7950304065,Minor Deferred,6
9523100026,Limited Deferred,7
1093000090,Limited Deferred,7
1532300155,Limited Deferred,6
4006000423,Minor Deferred,6
8665900331,Minor Deferred,7
3370000150,Minor Deferred,9
1853080540,Minor Deferred,9
1023089197,Minor Deferred,7
1175001075,Minor Deferred,9
6392001810,Minor Deferred,7
2767603160,Limited Deferred,7
8129700985,Limited Deferred,7
9406500600,Minor Deferred,7
3830620300,Limited Deferred,7
4237901250,Minor Deferred,7
3754501240,Minor Deferred,11
2226069018,Minor Deferred,10
4206901215,No Deferred,9
3904930730,Minor Deferred,8
2115510300,Minor Deferred,8
1773100620,Minor Deferred,7
5075400150,Minor Deferred,8
3893100319,Limited Deferred,7
4139440610,Minor Deferred,9
2481590090,Minor Deferred,9
3222049151,Minor Deferred,9
1545805030,Minor Deferred,7
620079042,Significant Deferred,6
6848200325,Minor Deferred,7
6929603207,Limited Deferred,7
3626039229,Minor Deferred,6
5589900610,Minor Deferred,8
7153400100,Minor Deferred,7
1125069086,Minor Deferred,9
2902200076,Minor Deferred,8
8024201210,No Deferred,7
3755500065,Minor Deferred,7
3890600150,Minor Deferred,7
2141320230,No Deferred,8
8078430360,Minor Deferred,8
333100209,Minor Deferred,9
5419800090,Limited Deferred,7
1868900395,Limited Deferred,7
1568100730,Limited Deferred,6
1785400770,Minor Deferred,8
2724079014,Minor Deferred,9
